Protein_id,name_ID,name,ID,RAW.T0-1,RAW.T0-2,RAW.T0-3,RAW.T2-1,RAW.T2-2,RAW.T2-3,RAW.T4-1,RAW.T4-2,RAW.T4-3,RAW.T6-1,RAW.T6-2,RAW.T6-3,RAW.T8-1,RAW.T8-2,RAW.T8-3,set,BATCH_CORRECT.T0-1,BATCH_CORRECT.T0-2,BATCH_CORRECT.T0-3,BATCH_CORRECT.T2-1,BATCH_CORRECT.T2-2,BATCH_CORRECT.T2-3,BATCH_CORRECT.T4-1,BATCH_CORRECT.T4-2,BATCH_CORRECT.T4-3,BATCH_CORRECT.T6-1,BATCH_CORRECT.T6-2,BATCH_CORRECT.T6-3,BATCH_CORRECT.T8-1,BATCH_CORRECT.T8-2,BATCH_CORRECT.T8-3
83930-jgi,83930,83930,83930,631059.0923,606489.9659,490210.6313,570190,631552.2548,432947.4252,627178.5911,635878.8988,471651.4051,582074.7185,658107.9593,418917.9658,674118.2477,704673.8557,474052.1311,jgi,587588.3453921265,536865.3939148484,602048.1177753493,531992.7398488278,560340.750992765,548781.1752598495,584044.0373389982,564393.4340200133,584784.09603334,542847.8076139691,585214.9613284832,535730.7986169788,626917.0051139997,628832.3280424734,587017.2810494592
83954-jgi,83954,83954,83954,23158.8032,35495.54266,93503.03654,15154,23448.89797,53967.94585,13429.18688,21707.69724,55116.39505,14980.54177,20711.74167,52327.99853,19286.3806,30284.13675,86160.89215,jgi,44551.33103082428,47025.385052555066,56376.05131816131,34559.13668709017,33921.56863735514,27430.417771952896,32406.0958850799,32027.566174837742,28271.255344586687,34342.613144739975,30944.209000884617,26229.729640691992,39717.483372924566,41356.64424820352,51000.497164948116
8399-jgi,8399,8399,8399,22182.10372,89300.55114,97309.01627,29194,115406.4621,124383.1993,31677.84375,134483.3027,120180.2979,32524.51747,111321.5945,114938.1548,37275.32624,112595.9847,124276.5057,jgi,75934.89712120341,67724.15028279957,69979.1925399108,84336.8809238679,89248.62061156826,94286.33953084875,87313.13928858083,104977.58291786388,90512.98311950227,88327.66354814128,85880.62431418303,85806.59760315855,94020.30598624313,86931.3661974754,94190.55023167327
84022-jgi,84022,84022,84022,506039.6082,749878.4738,654292.3662,639550,914973.1802,773537.0712,637625.447,1067950.096,896085.9066,611345.0625,1007267.111,829722.152,600352.3184,1020994.206,824162.2053,jgi,673344.4850851158,616188.8818854559,654894.747349001,827786.3900014738,754169.5260059454,762170.8169723657,825560.1091298115,882022.5252808507,872419.3801989901,795159.5343925697,831305.7122464747,812716.5803225721,782443.3681363482,842778.359984883,807714.6875400675
841-jgi,841,841,841,198140.2218,135973.954,7043.27399,204870,114273.0938,5291.050274,164472.7486,117001.4158,5233.694434,147516.4566,107887.0446,4526.313077,138950.7843,102719.1439,4371.359197,jgi,118984.27099049545,118701.19561638232,97503.66969749685,124037.09662202651,96112.98593971178,95667.42559680846,93706.1910184327,98952.86919012199,95607.3195031183,80975.13446840779,89465.81080445451,94866.0187023887,74543.89004065897,84086.59433450959,94703.63467263803
84148-jgi,84148,84148,84148,20780.96442,160561.5113,113560.1738,17822,123832.8092,84609.39374,21468.72385,118471.5907,89505.06456,17716.15419,113320.0606,77854.65453,17015.38018,132175.369,91334.4668,jgi,81853.39321194409,106097.08610653697,99766.19753047702,78046.80465696439,76204.60688439778,74159.31431890065,82738.16801934692,71841.25878186306,78489.52133474789,77910.6382853057,67648.57029379162,68184.76656175377,77009.12074489093,82994.38657228263,80107.62245014409
84164-jgi,84164,84164,84164,129615.1429,250264.5401,241782.5472,94150,185281.0835,168214.7975,69666.32296,161144.3583,139917.7738,79833.09067,159234.5694,142955.3883,99626.56756,191533.2454,191523.75,jgi,192535.5320146145,210153.7094228846,208115.9242730592,152725.669279675,150317.12444891015,146670.0642349763,125242.57623371438,128092.09543401358,123035.59172691598,136654.84173999872,126333.56715964655,125572.69305430171,158873.15340054745,156074.09762907174,166138.35895365142
84200-jgi,84200,84200,84200,129205.3389,147796.1521,180446.7844,90303,67369.38459,101813.1799,81039.96288,45375.62761,89284.50896,97515.82198,46591.37622,97882.755,95064.01909,48949.42916,104884.2503,jgi,131105.02249475222,160005.4424696513,152127.6299626259,85285.26712644697,91050.93708266281,83737.65607239756,74375.12375699701,72194.42101083437,72841.1000272545,93780.63650483503,73236.75239717343,80319.24917120427,90892.86646818298,75258.44715363393,86408.65692256275
84347-jgi,84347,84347,84347,1804308.358,1215744.048,1663595.729,2581000,1827383.962,2604563.741,2158855.827,1421263.272,2101129.703,1945920.824,1343993.594,1892744.864,1983333.848,1403189.211,1970133.209,jgi,1584128.9381968055,1624123.0339927846,1540796.481934861,2336588.6969693555,2243624.337121207,2332892.924236883,1927614.9351752023,1832283.7903000358,1909107.7313842901,1721323.258623838,1754020.967489369,1733691.6837646186,1757569.0394352549,1813977.4239461836,1798836.3347712476
84352-jgi,84352,84352,84352,775866.254,690216.5281,576657.8989,775450,624141.0114,545280.421,855405.1868,642287.3533,603917.2498,786865.8446,620438.3787,527325.116,845583.1829,645499.9598,558114.0697,jgi,645136.7675936368,716139.1887286068,682485.1426988066,644767.8488860845,650880.727393503,653910.8923018364,715630.7455221773,668802.6810973432,707309.1747882522,654885.514146839,647223.8795176385,637559.6934368707,706925.6736565331,671975.5621815277,665597.9977036555
8441-jgi,8441,8441,8441,2099269.647,2074674.361,2196344.432,2543900,2429251.822,2681025.013,3312165.529,3156352.33,3570862.728,3238474.905,3270253.858,3712348.12,3297598.291,3312808.59,3743979.658,jgi,2168037.332911513,2225476.3560078773,2141580.330365589,2618832.6418662667,2567568.2887850343,2552573.874189929,3397750.442165074,3269065.8329421696,3307127.636508713,3323038.0717904214,3378956.6132244263,3427102.6983060744,3382981.2242956245,3420012.8903990597,3453925.225159557
84496-jgi,84496,84496,84496,156915.8934,133574.0292,142508.6192,144210,125320.9711,130123.6048,124937.0524,132438.2518,119797.7014,132881.2846,117628.3118,113382.4258,124039.0883,114338.9566,100740.5468,jgi,146967.56771912018,136804.32115666283,145005.4847034956,134920.47537435967,128139.9516805531,134674.23714740723,116646.83083922365,135611.93950649427,126060.64488015445,124179.15429800698,120063.90985200573,120709.1936647135,115795.42621190482,116610.62157442015,110163.67653369467
84539-jgi,84539,84539,84539,296776.1357,506832.3848,746401.0563,224880,391918.7684,556610.1687,214310.3399,368768.8603,562326.7647,203403.57,384207.6284,532099.3109,209360.6036,351712.3629,532027.0749,jgi,481658.14578182105,507882.44935352856,536600.0305889094,398366.41084641457,396705.07339223777,385447.0979683661,386121.4505459051,374307.84913863725,389999.89953293855,373485.94825266756,389244.64931258844,365926.20271166926,380387.1767927226,357805.9176580214,365868.67264065874
84578-jgi,84578,84578,84578,413989.8297,32352.29474,156142.4745,297150,34828.90154,129902.82,341982.3231,86128.6862,216414.5589,337358.4382,59243.97675,162722.4368,351863.1895,52216.53315,154653.6693,jgi,247051.60835719676,164691.08642042198,180821.79032156945,146689.9730156206,167282.9078832895,157317.23517859925,185199.48876920203,220969.21889651602,234811.39339967218,181227.7211674625,192833.80112431734,186715.88800181955,193686.8334789798,185479.43257797754,179488.17124055064
84586-jgi,84586,84586,84586,2983958.371,1165317.61,1581438.759,1720000,730411.5392,974195.618,2366343.336,798983.4903,1091840.257,1851729.06,707647.8262,1028156.978,2518061.006,915650.921,1332143.575,jgi,2013906.5823925743,1767714.1891317093,1807367.86887829,1017524.2261067184,1297206.536467465,1228020.1944084712,1527038.7092331098,1371391.8144317851,1340260.4873268087,1121366.6581088724,1272579.3769756444,1279502.6835737606,1646638.2253193876,1497609.686856631,1569524.7787627187
84665-jgi,84665,84665,84665,13321556.35,10145985.93,10200512.2,14198000,10823174.78,10824034.24,17198172.84,13148640.78,13925385.64,23142815.19,17573446.83,18853366.3,20618061.59,15810691.76,16791628.83,jgi,11129491.002160091,11758612.25350862,11593760.4118599,11936572.06606393,12426895.304386985,12146302.330082491,14699308.36702589,14721778.796922207,14894603.980555527,20173486.05359571,19088393.643931355,19261596.183173135,17848543.86069712,17348820.79637058,17434561.52607394
84986-jgi,84986,84986,84986,133752.2116,110536.618,68022.21235,142650,120008.923,66381.86325,160645.7783,141918.9948,72550.41523,158262.4202,154775.6801,77279.6345,169145.9903,157216.0653,69605.68392,jgi,101776.45368296167,99060.22344842328,116481.72803447593,110545.12481350264,106756.65903974038,114788.5043844517,128279.76341772317,124559.0267221401,121155.89172836512,125930.99061871941,135005.3383991061,126037.55131784781,136656.6274447299,136988.1997522618,118116.24078024754
85002-jgi,85002,85002,85002,502780.6909,341069.4799,319903.543,466880,329662.3533,305473.2383,306611.8395,250400.9358,174441.4773,283294.3911,218214.4273,158936.0063,301100.8017,226973.674,186334.0295,jgi,405782.53368785453,361025.603186181,371846.8243119271,374794.2323943552,349242.1914506202,358832.86509140907,236456.0021033914,267366.1897284434,240661.97198153142,216329.1438647154,234117.94980923104,226678.3748583934,231699.05466018038,243166.136436655,251387.26105728335
85053-jgi,85053,85053,85053,2713975.609,2288146.278,2341639.532,2937000,2660261.854,2803734.896,3570196.106,3017628.139,3277951.384,3581413.952,3100635.299,3364749.101,3362470.039,2905727.82,3118906.662,jgi,2508885.2946616877,2500135.6159377294,2448566.3130976856,2723217.75650861,2866407.4152500415,2847159.329364798,3331736.3119112113,3218161.5493487082,3256207.7532211277,3342516.9648210523,3299865.148471914,3331077.5020207046,3132105.9525130377,3108018.5351155396,3119019.3709041295
85100-jgi,85100,85100,85100,154496.0985,212510.0798,304998.0791,133600,193648.2983,276364.5019,135838.1195,202752.1917,283256.41,141155.9804,214348.048,301656.2126,162560.9697,245061.8491,351459.4014,jgi,230617.8123778335,219613.81914988076,223648.89998125192,206484.7131961066,201272.878962988,200906.9141330042,209069.53829511048,210125.38127393078,206380.75609773168,215211.1854803172,221401.034467883,220994.6496890554,239932.00739646115,251266.7175629406,260550.4274033121
85192-jgi,85192,85192,85192,120433.5824,65977.39012,64831.02772,91538,45498.33244,51474.23934,106053.4663,54426.62719,44538.72838,106365.7966,50445.7044,50330.12731,110996.2465,58378.90713,60366.82825,jgi,84604.27449729323,82601.7504855602,81283.38682904026,58638.85325618283,62549.247698360035,69166.43060968601,71682.37637238907,71291.5764791499,62874.70236856137,71963.0347683196,67393.57166909149,68128.51977489996,76123.93315496562,75161.53503637611,77233.57275745919
85237-jgi,85237,85237,85237,63436.679580000004,299458.331,226755.4511,84028,423800.9123,346783.2414,58765.25589,392461.2936,295803.3231,72635.01682,347000.0048,279772.5261,69205.33782,339472.8269,272045.1459,jgi,228903.17606161072,188432.93324264366,189883.98637103336,254976.51446701033,294263.7742164674,291982.3415156435,222988.08134111538,267589.90137142956,248617.669127464,240550.38249294597,228896.74915312452,234981.51035734668,236207.62159345372,222490.19430290296,228408.4258572896
85288-jgi,85288,85288,85288,2719537.235,3070783.26,2944160.844,2656300,3015745.294,2839060.468,2552859.82,2714545.937,2616509.632,2424475.755,2611764.283,2485403.544,2342329.995,2381771.101,2272174.939,jgi,2847019.7020040085,2920484.958103438,2910754.022601987,2775591.5801048423,2871799.394566549,2820274.039973634,2658753.1733289654,2605364.031884473,2628681.996809056,2513739.991700602,2514445.287789831,2515813.9271009965,2420954.192973323,2310997.586337485,2332247.3100199318
85300-jgi,85300,85300,85300,7260165.276,5239586.97,5050386.929,8042800,6037995.138,6131427.046,8277079.72,6189530.396,6308452.885,8480195.944,6593030.219,6676347.066,8198008.213,6277410.127,6352909.791,jgi,5946474.930689366,5934711.684655125,5833747.169494324,6749165.191371955,6699799.95162443,6748802.455416898,6989448.485420437,6845011.201427132,6898647.430801682,7197769.698103333,7231671.800196822,7210054.481927987,6908350.718326736,6929223.454992804,6936278.344022512
85346-jgi,85346,85346,85346,2380668.377,1450040.216,1688253.878,2936900,1969005.727,2340202.962,2596541.401,1966076.147,2337776.862,2656410.314,1902359.011,2271270.318,2285970.829,1583974.129,1872105.156,jgi,1966196.564056102,1827143.6233993229,1793539.9226770557,2518212.6988326223,2331302.1403577183,2350181.4320065603,2180433.5606300975,2328456.146400885,2348110.0003580973,2239848.747722996,2266556.971774237,2291325.9600994424,1872216.6962128566,1957256.1675227315,1950514.225409688
85466-jgi,85466,85466,85466,1833775.215,2212973.534,2609451.354,1490400,1830340.575,1974048.757,1344271.657,1384980.11,1705479.958,1200084.102,1314468.516,1444840.714,1451737.756,1483365.918,1662555.777,jgi,2079125.1720146304,2190027.730395545,2269003.937534031,1692169.9290483987,1833873.4977790054,1743428.0405506643,1527495.4679932585,1419332.5887460748,1521280.2430713752,1365008.113226748,1353700.4939122396,1305691.4099423746,1648600.8030104588,1510909.963680465,1485775.32848987
8548-jgi,8548,8548,8548,127731.9961,222007.0588,133905.9108,132510,270116.1668,189061.5333,125487.9042,277344.7173,163424.95,104937.7279,242788.5311,153373.9516,108824.0704,247589.1583,154342.2861,jgi,185198.2635146709,151951.56923299143,154814.59103307765,190563.8219230285,194168.89850963946,202702.6922413538,182678.21405151073,200512.19002631816,180444.0857737212,159600.96808281317,170187.99670827613,171717.44637039612,163965.2168601389,174400.7054377091,172558.1893162212
85504-jgi,85504,85504,85504,47142.09296,114047.7921,40019.18022,37647,125557.5002,39679.68148,48867.31893,125690.5262,46280.66753,42053.07788,130703.7034,47828.96657,47976.71859,136900.7595,50756.61925,jgi,74403.77005998758,62792.30513164289,66966.91035620609,64187.87972143847,72292.16328213719,66647.97567646869,76259.96245251969,72401.9599962978,72849.12791581958,68928.43451482587,76539.7254260998,74303.64364822001,75301.754307824,81654.63827959391,77053.96304521733
85558-jgi,85558,85558,85558,223294.3801,294238.261,148490.7082,202610,303575.1709,131843.4024,252367.4339,332193.5486,143822.5082,234770.4403,318107.6072,150422.4173,273175.6177,384712.6309,216272.9501,jgi,226245.8384638362,212865.44968845017,230429.5734851511,204695.2700601918,221317.02975961327,215817.619742669,256536.3683995017,247221.80052733133,226332.12232517693,238202.47526652386,234471.49417385453,232125.10574437902,278215.92496196815,294761.00076342374,289924.5449299919
85594-jgi,85594,85594,85594,426654.724,767014.1242,440275.1157,399530,797832.1718,508281.5321,454491.3859,826209.9978,586227.7902,393275.9361,760290.8392,517082.9392,391852.7576,772727.2252,515938.9415,jgi,583762.2862314337,555636.705747767,511379.5847733667,554166.9807725118,587198.7238848594,564935.1416672466,614134.3745110135,616261.6116618012,626318.3975616066,547343.2825302691,548751.1156589633,571866.3149835669,545790.477700621,561487.7252452202,570965.4083169304
85606-jgi,85606,85606,85606,1765767.27,1077818.404,976683.8391,1995900,1246902.27,1125142.718,1858883.201,1252004.679,1067252.808,1841094.506,1221273.712,1047406.626,1815919.728,1199067.835,1006678.907,jgi,1293014.6404270339,1248545.142768498,1296718.7971315389,1498506.704071102,1408291.2128517353,1435954.2888152646,1376160.505073617,1413111.8371075548,1381660.93740308,1360276.4730844041,1384078.0130991326,1363047.7501738002,1337797.1973942346,1363098.4739661573,1324850.344790311
85612-jgi,85612,85612,85612,298161.6634,269463.9391,629999.1139,196520,163274.0271,398539.8529,215354.059,164235.4952,392802.777,179217.5557,153058.4052,365708.0347,217481.8029,183777.0204,413932.1029,jgi,369681.688970025,367883.2100290393,431202.683284762,254291.5478501923,256437.66099709808,253748.92775106928,275673.18066858297,257446.71485412732,249350.46186191723,234648.70236036685,245716.4392736238,228577.63231264893,278088.7321331595,277955.4050283457,265549.7628389057
85644-jgi,85644,85644,85644,720903.7351,1054472.831,949449.3008,636440,936664.8645,834287.7593,580443.1652,782538.2651,708062.2551,535748.5756,757227.8634,661178.9603,590420.9723,792393.7582,692020.39,jgi,869867.6594912119,918832.0471026469,903809.5648538906,774603.6849005495,814451.4716021527,804748.9052288722,711446.6265342694,677891.7496812576,696171.1496284703,661037.0129533221,655466.1500033727,655842.6680209,722700.2794886357,686623.943879849,682372.1181312967
85647-jgi,85647,85647,85647,6551399.544,5666717.57,5623495.381,8119900,7510585.536,7920248.954,8277659.564,8014149.333,8541353.307,8877624.42,8583763.613,9307681.051,8091552.011,7907379.349,8231819.247,jgi,6276086.63592655,6035418.804885025,5895316.951204042,7969281.091700651,7782627.459611155,7806662.663973127,8139582.361354945,8259793.417558683,8323542.296269999,8787243.74006385,8799547.357766565,8961276.037185531,7938679.469862713,8158620.533409901,8065949.751082737
85669-jgi,85669,85669,85669,201613.7984,79081.72702,78412.91297,182140,59916.74867,70331.5876,169681.6805,51724.70968,61766.82165,153714.8823,45335.05403,55340.68015,187893.2407,65375.97099,80946.953,jgi,123462.46947275629,120355.63187373082,110794.26674076697,106671.13114140484,101767.46818071578,103143.18694473527,95928.90954355913,93821.98768265502,95034.40469460477,82161.49215853508,87624.64360038536,88950.38763725288,111631.87937917038,107062.38249094882,113193.395793019
85714-jgi,85714,85714,85714,850021.2589,1439861.546,874015.2691,871130,1607116.291,1036677.724,875274.5076,1686177.472,1035047.189,804387.5384,1585014.637,1025805.158,840671.325,1601597.512,1058230.13,jgi,1145669.98946905,1032715.1229423593,1028630.0880170714,1171420.521313958,1173895.5484386736,1169638.2197358066,1176476.4019289922,1240631.41996101,1168224.7485436168,1090001.4601441582,1155239.4504254765,1160213.0563224598,1134264.014593564,1169237.1241444026,1188321.47707366
85731-jgi,85731,85731,85731,2497462.509,1493929.893,1607313.229,2736800,1667431.197,1730720.637,2986776.409,1715769.453,1796177.823,2734599.607,1593550.799,1619110.588,2674907.782,1569739.859,1617462.873,jgi,1829741.8949388235,1878138.3920527825,1932189.235720084,2022335.2540410128,2057580.1597849654,2050887.7249948126,2223489.682895675,2107573.456121982,2113847.2281258963,2020564.611767442,1981170.1910283202,1943536.4369410318,1972530.9792610747,1956543.994760856,1941951.594633548
85751-jgi,85751,85751,85751,40327.63829,210623.7575,276558.2771,31299,197787.5566,237494.7521,34853.45602,198369.9397,285439.4604,30433.05518,193349.0896,255725.165,38454.36782,206009.5953,287752.6998,jgi,173668.81273046255,178967.70253957834,176271.18657100108,162430.145006833,165033.59049492568,147802.69649214429,166854.6605166945,165665.78622258152,182743.56402962923,161352.2342758474,160215.490734233,161088.5514880033,171337.00324905544,173958.87994573743,184429.3932759382
85833-jgi,85833,85833,85833,530120.4704,376396.0007,197950.7527,464020,345628.0636,164019.8858,555732.1471,376562.6719,144115.082,475334.1805,336626.0574,150575.2857,453329.2577,324851.2293,141725.4991,jgi,366300.14249779406,360982.3500150924,369057.9441979588,312358.93798974616,329434.9679868746,336707.2205225533,387200.51858148235,361153.24350081466,317729.37331797864,321591.86054685205,320204.91373628314,323888.72861536813,303634.77138007653,308131.79361841554,315451.0720790152
85839-jgi,85839,85839,85839,254000.4065,104830.96,130787.7055,250050,108527.4091,137200.3395,262002.5083,101809.6089,135247.8465,255219.1685,94917.09969,123435.281,229644.0327,78455.03846,99474.255,jgi,162650.98135030625,163583.79860811395,161700.49026154168,158691.55790756756,167177.6689152673,167127.24851709488,170671.34823105673,160646.29190586423,165474.93099723334,163872.52521773332,153945.05417162896,155478.42451543693,138239.01326453424,137939.8255188018,135201.15691260403
85848-jgi,85848,85848,85848,65891.60053,80673.89509,255980.3332,63776,74397.25377,259642.9563,73113.4955,83616.19507,293912.8465,63635.14567,76231.94329,262216.1886,72459.68828,78460.84837,272564.1179,jgi,135560.35276999124,139764.50537981148,132100.67999608617,133045.78765923262,132755.66072424443,134730.32394939408,144144.16850817556,143050.04018075467,159334.98762471357,132878.37071123382,134804.37645950596,136577.8208316563,143367.06489089952,137293.29508035275,144007.29663903677
85922-jgi,85922,85922,85922,265026.0849,503554.6664,917028.8111,234530,351974.9263,681318.7351,230864.8859,386787.9265,693714.8881,235965.5616,346226.729,620833.4855,238919.8121,359981.7963,675643.9388,jgi,478668.5571763753,560703.4937580103,606538.1073315024,439561.0026977153,411051.5032119043,427092.4786465329,434860.9354659292,445421.7612251122,436529.64614530397,441401.93748208403,405376.40990834514,381045.1741577791,445190.40779724764,418956.5440356542,422772.26710957405
86201-jgi,86201,86201,86201,279876.6003,163885.9208,348608.7242,296220,159115.0581,345063.4438,324094.1359,176581.1944,415904.8512,390875.5653,197145.171,449585.7006,388927.1689,207704.1513,472022.3738,jgi,256431.51122102753,286952.90252699493,261919.40467544348,271538.9782890695,281690.4222738449,258997.9256527868,297305.19571562944,300956.3712556877,317374.60176973813,359036.4305833215,323639.38009258837,345129.2174518599,357235.37725360994,335286.41938427667,363618.0992034989
86244-jgi,86244,86244,86244,470230.5466,272087.9815,371409.2187,377300,262833.0433,329236.6578,357415.8374,222712.6426,281872.3111,359701.1298,227784.9712,271905.6876,355248.6533,215218.2969,246926.8989,jgi,388066.76473398256,341045.24340693065,367957.3311983625,303208.8225981555,331178.99258965655,332251.04996624374,285051.93897846766,288408.53560316475,292149.0346379364,287138.7147194665,293815.90463294747,283710.58427990647,283073.0118152922,280419.1689764314,262561.7700953766
86303-jgi,86303,86303,86303,337122.3127,332366.2504,658637.9503,347840,328795.0801,594213.3108,398691.0656,300198.397,576471.5806,355994.2281,278539.9859,495775.4485,385336.229,298677.6013,584858.4291,jgi,386696.57113038003,442821.7533648966,479960.3823044517,398682.0300512652,438999.95383474254,430837.15230454813,455548.15618204314,408396.3194923689,417309.2365882198,407800.80383038806,385217.89381889615,355779.1343165432,440613.60537979746,406768.79243444046,423704.13597822486
86368-jgi,86368,86368,86368,59012.7481,465828.2208,547886.3729,45275,272796.8293,350548.2037,47095.89553,282037.9679,343886.6951,44087.82255,259248.2599,342354.4605,43575.61566,273094.6471,347953.457,jgi,261325.84294726685,385119.6578247041,383704.3061389122,243544.46869604132,216187.0388329003,220986.28400291668,245901.33422128076,224274.47857020464,215493.44139558836,242007.85247718185,204329.92432655738,214230.01534592407,241344.8804719559,216447.67592692643,218846.74833843
86370-jgi,86370,86370,86370,5551185.129,6949323.338,6023886.218,4561000,5709909.645,4823451.251,4401402.47,5564329.113,4770190.083,4580150.497,5830098.191,4934236.284,4564505.379,5766041.538,4951800.597,jgi,6095020.864814568,6176046.202538256,6076195.566574387,5088577.861963124,5044694.6150355525,5014228.411731186,4926359.896214546,4911806.970726069,4967110.81469389,5108042.791441759,5154404.151959913,5112234.609091663,5092140.795866661,5095932.47581904,5127772.913136572
8852-jgi,8852,8852,8852,126365.9828,153146.9574,227463.1289,167860,189262.6557,215846.2189,149793.0316,274197.0353,285371.9433,166658.6538,299418.4338,309135.0008,197335.3579,366595.4063,366947.8338,jgi,189667.95218416429,148007.22956573087,185890.4847142663,240246.80224669017,177805.99848059268,175534.70033030596,218224.1939900957,247884.664261992,237512.74879801815,238782.42946663106,268694.635022301,258696.10132236854,276175.589295137,324121.8086380338,310232.8036962277
88808-jgi,88808,88808,88808,318446.9602,1106300.002,1059039.844,249830,762057.1541,771933.4761,275377.5764,789521.5957,826070.7555,245232.8159,722992.8327,754510.9433,250592.813,750668.9475,828590.7667,jgi,708378.0663282117,882389.4674743492,835196.905965176,621601.2422974694,597398.505136088,583969.8899032467,653910.1282523845,620135.7026970978,631341.6959027225,615787.3876102339,565058.0262654531,568724.6309436489,622565.9380414432,587970.4633393162,633546.7842079711
8909-jgi,8909,8909,8909,532998.8555,557277.4985,688791.6595,425270,566516.6234,618557.743,469982.8846,615569.7525,727102.0551,413785.4331,608939.6664,676324.6821,451352.773,631556.1846,706874.5231,jgi,645473.9595354093,540660.2148110856,585771.1583710279,547824.1393169005,549949.3425833121,523696.7464022823,588353.7181597848,599267.9510845803,619630.8005164296,537414.0603471815,592601.9824359951,574752.5461435204,571466.6265820713,615340.903015225,601753.2248798924
8914-jgi,8914,8914,8914,793712.2413,826881.5111,702270.7103,894690,939463.7915,837762.2153,991533.2282,1094526.334,954893.2322,1095359.065,1157001.434,1059918.309,1084131.181,1143970.557,1068044.468,jgi,795816.215545391,784112.4923213493,782236.9464908186,898467.586310752,889725.7291939561,899407.4819110698,996915.9005935749,1035189.6243374512,1000700.2084513168,1102462.5536941318,1093797.4044561046,1091523.9429814557,1091048.5780005474,1081573.1619343767,1098551.294260343
8982-jgi,8982,8982,8982,41977.58715,167714.5948,169411.4335,30787,143799.8026,120374.2116,27284.5591,150099.1985,138736.2259,29906.39155,136287.3576,151057.4088,39963.14966,146419.3227,181005.9165,jgi,120741.66880323317,131528.86827889094,125533.218855096,107094.62713369417,107025.17555841427,88383.04954975218,102823.36269808342,113479.69375649549,102293.95056741656,106020.71563552062,99327.73698901363,111628.37068833101,118285.04056753674,109709.20120533217,134317.09750418254
9003-jgi,9003,9003,9003,263923.517,438934.121,438981.3922,188550,428147.1334,406441.6257,197997.3955,514589.473,430184.7012,220054.2432,516407.6708,503277.7549,198519.2918,529108.1696,491431.9283,jgi,437072.15583334956,345211.04258199036,372232.4707911022,355487.6934005332,335703.40129173634,343562.2661699195,365713.57530090556,411893.60264202993,364481.8641308081,389587.9563061995,413496.16056813055,428882.8427292899,366278.477016732,424690.36893059325,418445.6973819485
9042-jgi,9042,9042,9042,36276.43329,82677.87905,218451.2943,29179,66518.86557,259724.29810000001,19626.75276,64934.60775,234227.7997,17802.24344,69233.29474,208347.7479,20008.48242,88109.16615,244101.3844,jgi,123400.79405841972,118552.39364658111,102034.5831234389,115166.13684955187,102056.94377558299,133642.03398131707,104083.33009649903,100439.70114595763,114116.45440074947,101966.47908702875,104827.88832349917,94297.14419421097,104526.22441732156,124096.76207005797,121677.78540317941
9045-jgi,9045,9045,9045,83114.10044,110984.8529,92151.81422,77592,85241.12484,70003.89643,112644.3597,80584.43063,75799.10924,113597.2933,79384.29769,70585.17842,124234.7798,105178.671,91921.48184,jgi,75405.63969133962,109558.68593213157,102839.94163519399,70679.8067685461,84719.48935784369,81564.40923589813,100677.73912992502,80226.41272966638,87131.35413198399,101493.26304678374,79068.44765396096,82122.7950818559,110596.86129960213,103956.51000702695,102618.681828301
9052-jgi,9052,9052,9052,765045.4776,636876.5634,580174.173,725090,681883.664,616744.9834,778537.2014,644096.7993,579689.892,767591.9815,614764.3416,557181.4729,879682.4353,656664.6631,628763.464,jgi,661446.0949125845,663094.3909813627,660816.0829085482,629443.9581915374,710767.668800132,695615.336496157,672252.2225222369,670742.3466903281,660355.2613641982,663485.7042693872,639672.2624947823,638937.1911724291,753263.9835717429,684054.7186169449,707051.6199572738
90723-jgi,90723,90723,90723,30075.70886,255680.713,281733.1711,37410,342651.7399,361552.5843,36403.57229,423768.4787,446411.292,40010.23069,476508.6455,465942.6098,37582.56197,441775.5943,465863.9055,jgi,266313.35772275215,165544.59620400483,174815.3696229359,275823.93844536523,239529.6550671358,242227.9365146046,274518.8754481756,308534.5513966193,313896.5078536735,279195.7304021624,353399.88740829914,330391.94693158113,276047.7043845693,323852.9574809012,330325.4761486512
90947-jgi,90947,90947,90947,129976.1607,20440.44969,94030.47766,104250,18459.12071,91651.26769,108102.2485,18258.44084,98229.389,113891.0096,23113.91807,99373.80898,146543.6164,33699.39336,146038.7334,jgi,92629.5823648809,79508.70956449067,73954.95909688546,67994.76710600668,77290.51345643388,72048.66395986515,71683.59697982362,77065.84238409164,77319.25412302867,77226.78944990167,82501.79007529453,78236.19809606645,108494.21973687256,94352.75492122804,115625.54986112553
91540-jgi,91540,91540,91540,258654.6088,281500.9165,422317.7913,239300,251558.4923,386849.8774,204279.0388,230732.635,332386.2958,208042.2612,210652.392,312380.5126,222197.9692,235436.7709,343928.5404,jgi,311223.1893334402,314913.4502958357,327401.1729473303,289816.28982567927,284959.4893109493,299221.05361247365,251081.83619654702,264125.6078298028,255948.41476433145,255244.09669866343,244037.6279330702,240053.33394416317,270900.82330825564,268831.55622846994,265119.00853359466
